          16
           0  -1.4495683547332378E-005
           1   3.6792865653566850E-005
           2   600.00214669771776     
           3  -1469.6990174925143     
           4   2099.9538219102528     
           5  -2204.3811994030084     
           6   1860.1616275646829     
           7  -1324.1138796000525     
           8   818.28669964890128     
           9  -444.67207201083647     
          10   210.91837879777154     
          11  -84.759352549063124     
          12   27.511148314334093     
          13  -6.7855783914420158     
          14   1.1747092309423550     
          15 -0.12579335696955241     
          16   6.2265491988000576E-003
