          18
           0  -3.9760745123946240E-005
           1   2.2003018696654525E-003
           2  0.18106879455670971     
           3 -0.19880155655242118     
           4  0.15881911455189907     
           5 -0.13005682126580437     
           6  0.10387772455097602     
           7  -7.4497231933358887E-002
           8   5.4459920099391469E-002
           9  -4.1415039632277779E-002
          10   2.6861636838606900E-002
          11  -1.2982435578106424E-002
          12   4.5020178552356797E-003
          13  -1.1121238857821764E-003
          14   1.9406986329330300E-004
          15  -2.3392890253048915E-005
          16   1.8546900004412503E-006
          17  -8.7094757184047467E-008
          18   1.8364945952864531E-009
